time,tau1,tau2,tau3,Fx,Fy,ee_x,ee_y,target_x,target_y,ex,ey,ex_mm,ey_mm,in_contact,contact_state
25.810000000001235,8.742527574012476,4.875784880505001,0.6425729563532047,0.0,0.0,0.5498190294632966,0.08775755882989628,0.5492197904738475,0.08703066878721999,-0.0005979061052061585,-0.0008151264799672042,0.5979061052061585,0.8151264799672042,0,INSERTION
25.820000000001237,8.739958682172258,4.874012099309248,0.6423467825280857,0.0,0.0,0.5498193691990717,0.08766924375153787,0.5492197904738475,0.08693066878721999,-0.0005992389894491357,-0.0008268900426762898,0.5992389894491357,0.8268900426762898,0,INSERTION
25.830000000001238,8.738076936452192,4.872732536922845,0.6422548051203217,0.0,0.0,0.5498189193832779,0.0875806729224183,0.5492197904738475,0.08683066878721998,-0.0005995787252242035,-0.0008385749643178841,0.5995787252242035,0.8385749643178841,0,INSERTION
25.84000000000124,8.736679677179437,4.87167489155476,0.642182083546619,0.0,0.0,0.549817871703209,0.0874917172066022,0.5492197904738475,0.08673066878721998,-0.0005991289094303687,-0.0008500041351983262,0.5991289094303687,0.8500041351983262,0,INSERTION
25.85000000000124,8.735695018371606,4.870772768493103,0.6421072086898779,0.0,0.0,0.5498163919685407,0.08740227788730037,0.5492197904738475,0.08663066878721998,-0.0005980812293614468,-0.0008610484193822265,0.5980812293614468,0.8610484193822265,0,INSERTION
25.860000000001243,8.735076732498772,4.869999893551494,0.6420267374706847,0.0,0.0,0.5498146198163835,0.08731228089158388,0.5492197904738475,0.08653066878721997,-0.0005966014946932052,-0.0008716091000803977,0.5966014946932052,0.8716091000803977,0,INSERTION
25.870000000001244,8.734784439498942,4.869338418718209,0.6419406069149318,0.0,0.0,0.5498126709567716,0.08722167337978454,0.5492197904738475,0.08643066878721997,-0.000594829342535963,-0.0008816121043639102,0.594829342535963,0.8816121043639102,0,INSERTION
25.880000000001246,8.73478016998479,4.86877290281399,0.6418493275648116,0.0,0.0,0.549810639788786,0.08713042090638662,0.5492197904738475,0.08633066878721997,-0.0005928804829240519,-0.0008910045925645677,0.5928804829240519,0.8910045925645677,0,INSERTION
25.890000000001248,8.735027998166967,4.868289219863046,0.6417534513865741,0.0,0.0,0.5498086019544989,0.08703850482468578,0.5492197904738475,0.08623066878721997,-0.0005908493149384686,-0.0008997521191666524,0.5908493149384686,0.8997521191666524,0,INSERTION
25.90000000000125,8.735494185855698,4.867874391508918,0.6416534780091322,0.0,0.0,0.5498066167380993,0.08694591988475492,0.5492197904738475,0.08613066878721996,-0.0005888114806513745,-0.0009078360374658173,0.5888114806513745,0.9078360374658173,0,INSERTION
25.91000000000125,8.736147354268834,4.867516574242886,0.6415498446441883,0.0,0.0,0.5498047292872076,0.08685267202283597,0.5492197904738475,0.08603066878721996,-0.0005868262642517719,-0.0009152510975349581,0.5868262642517719,0.9152510975349581,0,INSERTION
25.920000000001252,8.73695860060336,4.867205056749545,0.6414429312528853,0.0,0.0,0.5498029726501665,0.08675877634543136,0.5492197904738475,0.08593066878721996,-0.0005849388133600808,-0.0009220032356160174,0.5849388133600808,0.9220032356160174,0,INSERTION
25.930000000001254,8.73790155287908,4.866930242988576,0.6413330678164025,0.0,0.0,0.5498013696291197,0.08666425530884558,0.5492197904738475,0.08583066878721995,-0.0005831821763190304,-0.0009281075582114051,0.5831821763190304,0.9281075582114051,0,INSERTION
25.940000000001255,8.738952370543444,4.866683619526374,0.6412205412458221,0.0,0.0,0.5497999344521125,0.0865691370915525,0.5492197904738475,0.08573066878721995,-0.0005815791552722382,-0.0009335865216256317,0.5815791552722382,0.9335865216256317,0,INSERTION
25.950000000001257,8.740089700204575,4.86645770971274,0.6411056015273805,0.0,0.0,0.5497986742699393,0.08647345415380328,0.5492197904738475,0.08563066878721995,-0.000580143978265002,-0.000938468304332557,0.580143978265002,0.938468304332557,0,INSERTION
25.96000000000126,8.741294595400039,4.86624601774808,0.6409884670922698,0.0,0.0,0.5497975904853367,0.08637724197652505,0.5492197904738475,0.08553066878721995,-0.0005788837960918336,-0.0009427853665833347,0.5788837960918336,0.9427853665833347,0,INSERTION
25.97000000000126,8.742550408416088,4.866042965453455,0.640869329473687,0.0,0.0,0.5497966799235371,0.08628053796975929,0.5492197904738475,0.08543066878721994,-0.0005778000114892157,-0.0009465731893051055,0.5778000114892157,0.9465731893051055,0,INSERTION
25.98000000000126,8.743842661225528,4.865843824203548,0.6407483573232148,0.0,0.0,0.549795935854198,0.08618338053959634,0.5492197904738475,0.08533066878721994,-0.0005768894496895882,-0.0009498691825393507,0.5768894496895882,0.9498691825393507,0,INSERTION
25.990000000001263,8.74515890169488,4.865644644129369,0.6406256998570322,0.0,0.0,0.5497953488753766,0.08608580830170884,0.5492197904738475,0.08523066878721994,-0.0005761453803504457,-0.0009527117523764062,0.5761453803504457,0.9527117523764062,0,INSERTION
26.000000000001265,8.746488550345397,4.865442182363501,0.6405014897974981,0.0,0.0,0.549794907670572,0.08598785942910495,0.5492197904738475,0.08513066878721993,-0.0005755584015291193,-0.0009551395144889036,0.5755584015291193,0.9551395144889036,0,INSERTION
26.010000000001266,8.747822742148896,4.865233831795196,0.6403758458711636,0.0,0.0,0.5497945996499599,0.08588957112155698,0.5492197904738475,0.08503066878721993,-0.0005751171967245394,-0.000957190641885014,0.5751171967245394,0.957190641885014,0,INSERTION
26.020000000001268,8.749154167100334,4.865017551523925,0.6402488749188621,0.0,0.0,0.5497944114868443,0.0857909791842541,0.5492197904738475,0.08493066878721993,-0.0005748091761124119,-0.0009589023343370556,0.5748091761124119,0.9589023343370556,0,INSERTION
26.03000000000127,8.77246868909845,4.8814995726067645,0.6453414929226429,0.0,0.0,0.5497974073481399,0.08569654459271744,0.5492197904738475,0.08493066878721993,-0.0005746210129967677,-0.0008603103970341724,0.5746210129967677,0.8603103970341724,0,INSERTION
26.04000000000127,8.764218751728064,4.869911401066893,0.6405380857957733,0.0,0.0,0.5498001787059666,0.08560305497005061,0.5492197904738475,0.08483066878721993,-0.0005776168742923637,-0.000865875805497518,0.5776168742923637,0.865875805497518,0,INSERTION
26.050000000001273,8.761641417326226,4.866807864275012,0.6395570141979711,0.0,0.0,0.5498022150078539,0.08550978896140884,0.5492197904738475,0.08473066878721992,-0.0005803882321191445,-0.0008723861828306839,0.5803882321191445,0.8723861828306839,0,INSERTION
26.060000000001274,8.760393574907203,4.865430953852685,0.6393079851422433,0.0,0.0,0.5498035473496523,0.08541652209651121,0.5492197904738475,0.08463066878721992,-0.000582424534006365,-0.0008791201741889243,0.582424534006365,0.8791201741889243,0,INSERTION
26.070000000001276,8.759620257284164,4.864467591958795,0.6391947312502828,0.0,0.0,0.5498042945813657,0.08532314042343406,0.5492197904738475,0.08453066878721992,-0.0005837568758048084,-0.0008858533092912929,0.5837568758048084,0.8858533092912929,0,INSERTION
26.080000000001277,8.759139427195809,4.86365653281106,0.6391027164018954,0.0,0.0,0.5498045770161756,0.08522956462588313,0.5492197904738475,0.08443066878721991,-0.0005845041075182023,-0.0008924716362141427,0.5845041075182023,0.8924716362141427,0,INSERTION
26.09000000000128,8.758898606476654,4.862939809361031,0.6390103902919052,0.0,0.0,0.5498045011529166,0.08513573409259131,0.5492197904738475,0.08433066878721991,-0.0005847865423280751,-0.000898895838663219,0.5847865423280751,0.898895838663219,0,INSERTION
26.10000000000128,8.758870289007616,4.862298919832086,0.6389140953095146,0.0,0.0,0.5498041580861948,0.08504160257455337,0.5492197904738475,0.08423066878721991,-0.000584710679069067,-0.0009050653053714053,0.584710679069067,0.9050653053714053,0,INSERTION
26.110000000001282,8.737039886645606,4.845029116961284,0.633601218645186,0.0,0.0,0.5498005479393188,0.08494271792496225,0.5492197904738475,0.0840306687872199,-0.0005843676123472585,-0.0010109337873334678,0.5843676123472585,1.0109337873334678,0,INSERTION
26.120000000001284,8.746920100888133,4.855846362372676,0.6381633433948215,0.0,0.0,0.5497971279637367,0.08484229201432597,0.5492197904738475,0.0839306687872199,-0.00058075746547126,-0.0010120491377423463,0.58075746547126,1.0120491377423462,0,INSERTION
26.130000000001285,8.751269810817668,4.858229381924223,0.6389047210649615,0.0,0.0,0.5497944476016616,0.08474106069238951,0.5492197904738475,0.0838306687872199,-0.0005773374898891959,-0.0010116232271060732,0.5773374898891959,1.0116232271060732,0,INSERTION
26.140000000001287,8.776394544088355,4.875606311316989,0.6441196673429315,0.0,0.0,0.549795581255118,0.08464368456920587,0.5492197904738475,0.0838306687872199,-0.0005746571278141266,-0.0009103919051696163,0.5746571278141266,0.9103919051696163,0,INSERTION
26.150000000001288,8.769600358827084,4.864575282267629,0.6393237149276515,0.0,0.0,0.5497970388261872,0.08454707316457943,0.5492197904738475,0.0837306687872199,-0.0005757907812704577,-0.0009130157819859791,0.5757907812704577,0.9130157819859791,0,INSERTION
26.16000000000129,8.76826197321228,4.861885273985988,0.6383176310709242,0.0,0.0,0.5497982176778137,0.08445058626761404,0.5492197904738475,0.08363066878721989,-0.0005772483523397431,-0.0009164043773595421,0.5772483523397431,0.916404377359542,0,INSERTION
26.17000000000129,8.768088010661431,4.860847015830907,0.6380401336321526,0.0,0.0,0.5497990641297312,0.08435406413209448,0.5492197904738475,0.08353066878721989,-0.0005784272039661698,-0.0009199174803941473,0.5784272039661698,0.9199174803941473,0,INSERTION
26.180000000001293,8.768241465199484,4.860164563110833,0.6379002053750943,0.0,0.0,0.5497996223133431,0.0842574464371906,0.5492197904738475,0.08343066878721989,-0.0005792736558837275,-0.0009233953448745946,0.5792736558837275,0.9233953448745946,0,INSERTION
26.190000000001294,8.768552293652595,4.859583915107645,0.6377840237801122,0.0,0.0,0.5497999477179621,0.08416069809005847,0.5492197904738475,0.08333066878721988,-0.0005798318394956148,-0.0009267776499707198,0.5798318394956148,0.9267776499707198,0,INSERTION
26.200000000001296,8.768979171909875,4.859052427186693,0.6376699152923194,0.0,0.0,0.5498000911898131,0.08406379429066918,0.5492197904738475,0.08323066878721988,-0.000580157244114643,-0.0009300293028385864,0.580157244114643,0.9300293028385864,0,INSERTION
26.210000000001298,8.76950568681267,4.858556467108292,0.6375539710788402,0.0,0.0,0.5498000965213093,0.08396671705026218,0.5492197904738475,0.08313066878721988,-0.0005803007159655982,-0.000933125503449303,0.5803007159655982,0.933125503449303,0,INSERTION
26.2200000000013,8.770120423182524,4.858090093572677,0.6374356807088675,0.0,0.0,0.5498000006369153,0.0838694539389793,0.5492197904738475,0.08303066878721987,-0.0005803060474618427,-0.000936048263042305,0.5803060474618427,0.936048263042305,0,INSERTION
26.2300000000013,8.770813229199568,4.857649037140245,0.6373151606157131,0.0,0.0,0.5497998342464534,0.0837719972887992,0.5492197904738475,0.08293066878721987,-0.0005802101630677514,-0.000938785151759422,0.5802101630677514,0.938785151759422,0,INSERTION
26.240000000001302,8.771574581239854,4.857229560128713,0.6371926222172596,0.0,0.0,0.5497996225509555,0.0836743435150619,0.5492197904738475,0.08283066878721987,-0.0005800437726058982,-0.0009413285015793249,0.5800437726058982,0.9413285015793249,0,INSERTION
26.250000000001304,8.772395524710706,4.856828251065786,0.6370682723503869,0.0,0.0,0.5497993859185976,0.08357649249578464,0.5492197904738475,0.08273066878721987,-0.000579832077107989,-0.0009436747278420282,0.579832077107989,0.9436747278420282,0,INSERTION
